address,year,day,length,weight,count,looped,neighbors,income,label
13VjoN4ucWGyqWpSSqjzDWedACWWnvyGvG,2016,137,144,0.662644677,4602,0,2,120000000,montrealCryptXXX
13WNxzDTF9VqyBRx5WqRJPfHptUfxEGN4h,2016,179,88,0.643945355,11,0,2,41867097,montrealCryptXXX
13wpjjTazaC38sAmgAgfz92JzCgxC394Hz,2016,172,4,0.071428571,4,0,2,120000000,montrealCryptXXX
13WQD5b78EqozKFhzNEW7PK6tXSw61brYM,2016,250,38,0.00390625,1,0,1,120000000,montrealCryptXXX
13wYZ3Cbn6WtPgMDnpWNmKyg9i4s4gx1rS,2016,243,2,1,1,0,2,120000000,montrealCryptXXX
13X4nuLUfRWxkBRdgk4vry3S3cj3dMQnZg,2016,141,0,1,1,0,2,120000000,montrealCryptXXX
13X4nuLUfRWxkBRdgk4vry3S3cj3dMQnZg,2016,153,144,0.006824005,5705,0,1,240000000,montrealCryptXXX
13X4nuLUfRWxkBRdgk4vry3S3cj3dMQnZg,2016,149,144,0.017332009,4192,0,1,240000000,montrealCryptXXX
13x75rRa4oAcoMi8q6AFL3RtAWt6VXCXm4,2016,233,0,0.5,1,0,2,120000000,montrealCryptXXX
13xKc6mGBYraR4H9sDkCjToBoW6HQoKYXz,2016,155,82,0.292348703,7,0,2,92947208,montrealCryptXXX
13xqyu9h811EM5wee7YhaSGQKc59AkxzhR,2016,165,14,0.002403846,2,0,1,240000000,montrealCryptXXX
13xswjziHgxQAapHVp8hGD4Fshn8mVaPBZ,2016,231,124,9.31E-10,1,0,2,120000000,montrealCryptXXX
13Y2aZ7cpmg2A3LgxEsbjNY7DcpKRkHKKi,2016,157,30,0.00390625,1,0,2,120000000,montrealCryptXXX
13yFP4CdBAKJszig94eaLpsrbrA3hzaDvF,2016,141,144,0.000354456,5156,0,2,120000000,montrealCryptXXX
13ZEAos2s95LD15jHunSxfc3Ssaj9q22Lr,2016,148,144,7.63E-06,1,0,2,120000000,montrealCryptXXX
13ZEAos2s95LD15jHunSxfc3Ssaj9q22Lr,2016,147,44,0.250007629,2,0,4,480000000,montrealCryptXXX
13ZEAos2s95LD15jHunSxfc3Ssaj9q22Lr,2016,155,12,0.0625,1,0,2,120000000,montrealCryptXXX
13zESDUkZhJd92tkWSC4s35hHQuHt4faTW,2016,156,18,0.0078125,1,0,2,120000000,montrealCryptXXX
13zESDUkZhJd92tkWSC4s35hHQuHt4faTW,2016,160,2,0.25,1,0,2,120000000,montrealCryptXXX
13zf11D4CTjhQu6cQTEcfrCkPgPH6Uz86C,2016,186,0,0.5,1,0,2,120000000,montrealCryptXXX
13zTnct8wpwCK3nP4En38mZS89HvQztiz9,2016,156,144,0.832332039,2407,5,2,51874010,montrealCryptXXX
13zVGco42FBDNRbmtbuVw1iNH3DQgdMaNi,2016,145,44,0.015625,1,0,1,109703234,montrealCryptXXX
13zVGco42FBDNRbmtbuVw1iNH3DQgdMaNi,2016,159,2,0.25,1,0,2,120000000,montrealCryptXXX
141taiab6XDZFQFR3dg9VAquzHaYrqnFxU,2016,161,0,0.5,1,0,2,120000000,montrealCryptXXX
143Jr73AkGxc4mzka6Yc8EfR4HXJXvhoMz,2016,139,144,0.049319711,1076,0,1,120000000,montrealCryptXXX
143Jr73AkGxc4mzka6Yc8EfR4HXJXvhoMz,2016,148,144,0.060714286,5309,0,2,120000000,montrealCryptXXX
143Jr73AkGxc4mzka6Yc8EfR4HXJXvhoMz,2016,144,32,0.07824707,3,0,4,120000000,montrealCryptXXX
143Jr73AkGxc4mzka6Yc8EfR4HXJXvhoMz,2016,154,6,0.071428571,2,0,2,120000000,montrealCryptXXX
143nmC46DU3qfGY4wcvzo67mrrTAzv9w2g,2016,207,2,0.5,1,0,2,120000000,montrealCryptXXX
143nmC46DU3qfGY4wcvzo67mrrTAzv9w2g,2016,246,0,0.5,1,0,2,120000000,montrealCryptXXX
143nmC46DU3qfGY4wcvzo67mrrTAzv9w2g,2016,225,0,0.5,1,0,2,120000000,montrealCryptXXX
143nmC46DU3qfGY4wcvzo67mrrTAzv9w2g,2016,256,0,0.5,1,0,2,120000000,montrealCryptXXX
145dFGJVnui1X8gcpUjVeEz8aS1bkShjM5,2016,169,4,0.25,1,0,2,120000000,montrealCryptXXX
145Ln8ZyCdE7V94c3L7j42DKMhu4KExQmz,2016,162,144,0.011355826,691,0,2,120000000,montrealCryptXXX
14622wDBVvx8ZZFr7RThAj9eYAGKeCN8QZ,2016,161,0,0.5,1,0,2,120000000,montrealCryptXXX
146bmDiNn93n9PEifyzgvPPqmeX3SAgSw4,2016,162,142,1.00000643,5,0,2,240000000,montrealCryptXXX
146no224DQueDe9fdZDfbivLbv4e6xSw9g,2016,133,144,0.060815666,3322,0,2,120000000,montrealCryptXXX
146no224DQueDe9fdZDfbivLbv4e6xSw9g,2016,141,8,0.28125,2,0,4,245000000,montrealCryptXXX
146no224DQueDe9fdZDfbivLbv4e6xSw9g,2016,144,106,7.63E-06,1,0,2,120000000,montrealCryptXXX
146no224DQueDe9fdZDfbivLbv4e6xSw9g,2016,136,26,0.03125,1,0,2,120000000,montrealCryptXXX
146nr24EAU5nGQbnZ1mnZkghfbxgwXLJSU,2016,253,38,0.00012207,1,0,2,120000000,montrealCryptXXX
146nr24EAU5nGQbnZ1mnZkghfbxgwXLJSU,2016,212,2,1,1,0,2,120000000,montrealCryptXXX
146XtKNDR4jzhQCbbZQ2S64P2ePnr4Gfnm,2016,190,8,0.177083333,3,0,2,59870440,montrealCryptXXX
149SeqrigBts3quGwdyYPEDSZzZS47BsFq,2016,155,90,1.53E-05,1,0,2,120000000,montrealCryptXXX
14aNQbbV4DrhXCD4WabJnEECS6FUiVnBbp,2016,224,24,0.25,1,0,2,120000000,montrealCryptXXX
14aNQbbV4DrhXCD4WabJnEECS6FUiVnBbp,2016,221,144,0.85215009,2205,0,2,120000000,montrealCryptXXX
14AR2Qk5Rf9X7YHoMdSKhLoLeBcoinHDNS,2016,187,2,0.25,1,1,1,121140000,montrealCryptXXX
14AwiZTTXcEf16ieBB4Xx6AzsZKbN7x8pr,2016,211,144,0.722235725,5180,3373,2,120000000,montrealCryptXXX
14B721cbLc2pgw2JuS627diqx5FyYi6fqd,2016,144,28,0.0078125,1,0,2,120000000,montrealCryptXXX
14C1UE3eix5XMVRPmtnRhx5PHdintzhbKM,2016,138,2,0.5,1,0,2,120000000,montrealCryptXXX
14C1UE3eix5XMVRPmtnRhx5PHdintzhbKM,2016,144,0,0.166666667,1,0,2,120000000,montrealCryptXXX
14cASwcDgPSwsfi9pn8NYDyZT6JaEFtBjT,2016,265,2,0.5,1,0,2,120000000,montrealCryptXXX
14CbEq9VZJrapF2ZJFbh9RtnRjQAXpkgjF,2016,162,6,0.00990099,1,0,2,120000000,montrealCryptXXX
14cFkn28sCN5qAPZe9RLTk6uuGwaWjyLQ8,2016,162,138,6.61E-13,132,0,1,120000000,montrealCryptXXX
14CNr91LZLccTKZBjjdZLCAicrBRWihja4,2016,160,0,0.5,1,0,2,120000000,montrealCryptXXX
14CNr91LZLccTKZBjjdZLCAicrBRWihja4,2016,161,20,0.75390625,3,0,6,360000000,montrealCryptXXX
14CNr91LZLccTKZBjjdZLCAicrBRWihja4,2016,159,0,1,1,0,2,120000000,montrealCryptXXX
14dcPA91wHLDA593FD7oBHQT3kySfeqWSZ,2016,138,8,0.05,1,0,2,120000000,montrealCryptXXX
14dcPA91wHLDA593FD7oBHQT3kySfeqWSZ,2016,154,8,0.5625,2,0,4,240000000,montrealCryptXXX
14dcPA91wHLDA593FD7oBHQT3kySfeqWSZ,2016,161,70,0.015625,1,0,2,120000000,montrealCryptXXX
14ebLv9TvKGbwJcXucPLxZyRQ29T6gtANM,2016,165,144,0.037167771,1011,0,2,120000000,montrealCryptXXX
14ebLv9TvKGbwJcXucPLxZyRQ29T6gtANM,2016,175,144,0.626864912,5670,0,1,240000000,montrealCryptXXX
14eiLFr7dMwcF6ev13yudys2zuaaPWCeay,2016,160,0,0.5,1,0,2,120000000,montrealCryptXXX
14eycfin2xeNp2nTruGFjmDjKrcguFgcgp,2016,134,42,0.500007629,2,0,4,239990974,montrealCryptXXX
14GzsUJc5bYNCGdSjpUBV1UxEeifkVcSMP,2016,161,2,0.5,1,0,2,120000000,montrealCryptXXX
14GzsUJc5bYNCGdSjpUBV1UxEeifkVcSMP,2016,197,0,1,1,0,2,120000000,montrealCryptXXX
14j2uoaAt7gAo6a1AUANtFRR3P1nJgxSZb,2016,167,10,0.0625,1,0,2,240000000,montrealCryptXXX
14jaV6aumQ8uvy6LKo1u13Npp4heM7WSaN,2016,160,0,0.5,1,0,2,120000000,montrealCryptXXX
14jaV6aumQ8uvy6LKo1u13Npp4heM7WSaN,2016,166,12,0.5,1,0,2,120000000,montrealCryptXXX
14Jwihhx5s6KcFh4gB4HyMopowQb2KqW5c,2016,200,0,1,1,0,2,120000000,montrealCryptXXX
14Jwihhx5s6KcFh4gB4HyMopowQb2KqW5c,2016,204,0,0.5,1,0,1,120000000,montrealCryptXXX
14kqSXVYdTUkEnoUDN7wszdUtkTnsfv9hZ,2016,166,144,0.016990699,5173,0,2,120000000,montrealCryptXXX
14kRGkfEx8HsvfVVqHoawyqP95eQjyLd1N,2016,176,144,0.892968126,4233,1,2,60871135,montrealCryptXXX
14mCLLMn1sUbhHLHL1ED2Nb8Y431cijzdC,2016,248,4,0.25,1,0,1,120000000,montrealCryptXXX
14mcyeeLxW7vXeJXJNWYLRoFL6kTDF7wE3,2016,135,144,0.246476692,4044,0,2,120000000,montrealCryptXXX
14mcyeeLxW7vXeJXJNWYLRoFL6kTDF7wE3,2016,141,14,0.015625,1,0,2,120000000,montrealCryptXXX
14N8dHb8bZggCLJK9cWVCC8YkJpBVtcXbw,2016,190,144,0.01255176,3065,0,2,120000000,montrealCryptXXX
14NW6k9TTAuszhHXZm3esjhdYMZWcbbGdj,2016,147,2,0.037037037,1,0,1,120000000,montrealCryptXXX
14NW6k9TTAuszhHXZm3esjhdYMZWcbbGdj,2016,155,0,0.5,1,0,2,120000000,montrealCryptXXX
14QK3ntpJ8UNaDGRzMYqPr857PUUQjvP14,2016,159,0,0.111111111,1,0,2,120000000,montrealCryptXXX
14QK3ntpJ8UNaDGRzMYqPr857PUUQjvP14,2016,161,4,0.125,1,0,2,120000000,montrealCryptXXX
14rpkCYoxC89V48KaQPjkmXcnw6uKAQUND,2016,144,0,0.5,1,0,2,120000000,montrealCryptXXX
14ryL6DerPGS8mjAdwSoSaz9ZJWu1G5Lbg,2016,161,0,0.5,1,0,2,120000000,montrealCryptXXX
14Sh97y7jfCfcEQwEzGMGdKidBPHkbA7jn,2016,160,34,0.00012207,1,0,2,120000000,montrealCryptXXX
14Sh97y7jfCfcEQwEzGMGdKidBPHkbA7jn,2016,162,144,1.39E-06,493,0,1,120000000,montrealCryptXXX
14Sh97y7jfCfcEQwEzGMGdKidBPHkbA7jn,2016,158,22,0.25,1,0,2,120000000,montrealCryptXXX
14Sh97y7jfCfcEQwEzGMGdKidBPHkbA7jn,2016,156,56,1.91E-06,1,0,2,120000000,montrealCryptXXX
14smZuz1icKszjNT1KkEKPp57dip9Wf6in,2016,188,4,0.5,1,0,2,120000000,montrealCryptXXX
14smZuz1icKszjNT1KkEKPp57dip9Wf6in,2016,167,144,0.251508274,1056,0,2,120000000,montrealCryptXXX
14twA9JV5NLbPr8by2wEpCoetScsd7Nbvr,2016,181,144,0.035451902,2697,0,2,120000000,montrealCryptXXX
14twA9JV5NLbPr8by2wEpCoetScsd7Nbvr,2016,161,144,0.25057745,1237,0,4,239990000,montrealCryptXXX
14twA9JV5NLbPr8by2wEpCoetScsd7Nbvr,2016,160,144,0.031769433,4341,0,2,120000000,montrealCryptXXX
14twA9JV5NLbPr8by2wEpCoetScsd7Nbvr,2016,163,4,0.25,1,0,2,120000000,montrealCryptXXX
14ucnGJ2NvhWzVpziqtWCqAE2BDCSSf1d5,2016,141,0,0.5,1,0,2,120000000,montrealCryptXXX
14ucnGJ2NvhWzVpziqtWCqAE2BDCSSf1d5,2016,137,140,1.23E-09,100,0,1,120000000,montrealCryptXXX
14V1PcYxK8JukCCVp56umFoKW37H312tzq,2016,162,2,0.25,1,0,1,120000000,montrealCryptXXX
14V1PcYxK8JukCCVp56umFoKW37H312tzq,2016,169,6,0.0625,1,0,1,120000000,montrealCryptXXX
14vcar1sRgm7SLsLF2KUaFFHLG82cYrUTE,2016,181,90,0.088541706,6,0,1,120000000,montrealCryptXXX
14vcar1sRgm7SLsLF2KUaFFHLG82cYrUTE,2016,161,0,0.5,1,0,2,120000000,montrealCryptXXX
14WSULMLysViKyXhsHazZ6b5ySrBLoaNdr,2016,161,2,0.5,1,0,2,120000000,montrealCryptXXX
14Xj9bGJ9PtKwxpYTpTk8HERdDTQy9jYhs,2016,156,42,1.296882629,9,0,2,40040530,montrealCryptXXX
14XrVyrWRpmwfsH2gw3R9PKL7MQ1HqfekS,2016,160,0,1,2,0,4,240000000,montrealCryptXXX
14XrVyrWRpmwfsH2gw3R9PKL7MQ1HqfekS,2016,172,10,0.03125,1,0,2,120000000,montrealCryptXXX
14zhF1CxhaqCteGgekF9rTsvDmazXutRcJ,2016,188,2,0.2,1,0,2,119900000,montrealCryptXXX
14ZSn6QS2tdDBc2JQYTSNuTMrPAw9CrVQ5,2016,155,2,1,1,0,2,120000000,montrealCryptXXX
14ZSn6QS2tdDBc2JQYTSNuTMrPAw9CrVQ5,2016,182,0,1,1,0,2,120000000,montrealCryptXXX
14ZSn6QS2tdDBc2JQYTSNuTMrPAw9CrVQ5,2016,149,0,1,1,0,2,120000000,montrealCryptXXX
14ZSn6QS2tdDBc2JQYTSNuTMrPAw9CrVQ5,2016,145,78,0.04436571,4,0,4,360000000,montrealCryptXXX
14ZSn6QS2tdDBc2JQYTSNuTMrPAw9CrVQ5,2016,144,144,0.016181705,3685,0,1,240000000,montrealCryptXXX
14ZSn6QS2tdDBc2JQYTSNuTMrPAw9CrVQ5,2016,134,4,0.833333333,3,1,1,120500000,montrealCryptXXX
14ZSn6QS2tdDBc2JQYTSNuTMrPAw9CrVQ5,2016,162,144,0.03245664,1733,0,1,120000000,montrealCryptXXX
152e9yJncWZGZ1kSVCawCQYJxFpkaDS7uh,2016,160,60,1.19E-07,1,0,2,120000000,montrealCryptXXX
152e9yJncWZGZ1kSVCawCQYJxFpkaDS7uh,2016,175,144,0.000473912,7412,0,2,120000000,montrealCryptXXX
1535rAoom4h7Z9kBVz77rsXU1WcwVukL3o,2016,223,110,0.001953125,1,0,2,120000000,montrealCryptXXX
153j9fiuLbXGwkC1TnNm1WQAn83CMkg6CG,2016,153,2,0.125,1,0,2,120000000,montrealCryptXXX
153j9fiuLbXGwkC1TnNm1WQAn83CMkg6CG,2016,154,8,0.0046875,2,0,2,120000000,montrealCryptXXX
153j9fiuLbXGwkC1TnNm1WQAn83CMkg6CG,2016,149,6,0.0375,2,0,1,120000000,montrealCryptXXX
153j9fiuLbXGwkC1TnNm1WQAn83CMkg6CG,2016,139,6,0.5,1,0,2,120000000,montrealCryptXXX
153j9fiuLbXGwkC1TnNm1WQAn83CMkg6CG,2016,141,144,0.402501446,5006,0,2,120000000,montrealCryptXXX
153j9fiuLbXGwkC1TnNm1WQAn83CMkg6CG,2016,136,4,0.125,1,0,1,120080000,montrealCryptXXX
153j9fiuLbXGwkC1TnNm1WQAn83CMkg6CG,2016,168,4,0.625,2,0,1,240000000,montrealCryptXXX
1547zgj8pGoW1W9Y1xYiB54M48D1PFUbNW,2016,239,0,0.5,1,0,2,120000847,montrealCryptXXX
1547zgj8pGoW1W9Y1xYiB54M48D1PFUbNW,2016,190,34,0.001831055,2,2,2,120000000,montrealCryptXXX
1547zgj8pGoW1W9Y1xYiB54M48D1PFUbNW,2016,203,6,0.125,1,0,1,120000000,montrealCryptXXX
155npRG6FXYEG3odH8jawBc46hX2oqS7Rx,2016,170,2,0.5,1,0,1,120000000,montrealCryptXXX
155REExRXe5eLheuQBQCx7cboKvCWX397Z,2016,161,6,1.166666667,7,0,2,120000000,montrealCryptXXX
155REExRXe5eLheuQBQCx7cboKvCWX397Z,2016,155,32,0.001953125,1,0,2,120000000,montrealCryptXXX
156sRCNenkXo7WntMEXkYP8MsiqMuC9HVg,2016,180,2,0.25,1,0,2,120000000,montrealCryptXXX
1579cqQiioejgVQhBRikBkEKg27DQxFC6b,2016,166,18,0.013671875,4,0,2,50000000,montrealCryptXXX
1579cqQiioejgVQhBRikBkEKg27DQxFC6b,2016,165,144,0.064642601,9262,0,2,50000000,montrealCryptXXX
157G1s5oAkUaLztn4ob385QMwVh9x69kSG,2016,158,0,1,1,0,2,120000000,montrealCryptXXX
157G1s5oAkUaLztn4ob385QMwVh9x69kSG,2016,137,2,0.5,1,0,2,40000000,montrealCryptXXX
157G1s5oAkUaLztn4ob385QMwVh9x69kSG,2016,138,14,0.220679012,7,0,2,120000000,montrealCryptXXX
157G1s5oAkUaLztn4ob385QMwVh9x69kSG,2016,139,2,1.25,2,0,4,240000000,montrealCryptXXX
157G1s5oAkUaLztn4ob385QMwVh9x69kSG,2016,136,10,0.004375,2,0,1,77000000,montrealCryptXXX
1583yCf9EGcDmkTFtaZXxRaFYoBg4DUvqM,2016,145,32,0.00390625,1,0,2,120000000,montrealCryptXXX
1583yCf9EGcDmkTFtaZXxRaFYoBg4DUvqM,2016,146,4,0.25,1,0,2,120000000,montrealCryptXXX
1583yCf9EGcDmkTFtaZXxRaFYoBg4DUvqM,2016,144,32,0.0078125,1,0,2,120000000,montrealCryptXXX
1583yCf9EGcDmkTFtaZXxRaFYoBg4DUvqM,2016,167,144,0.175756505,2900,0,2,120000000,montrealCryptXXX
1583yCf9EGcDmkTFtaZXxRaFYoBg4DUvqM,2016,134,106,1.82E-12,1,0,2,120000000,montrealCryptXXX
158cQqJ9sdUKipYZwaYzqBRZwYnv9WCK8o,2016,159,144,8.22E-07,1728,0,1,120000000,montrealCryptXXX
158KGsVMPru6XPtU5ATTRm54VfTKfeZo7c,2016,146,144,0.076389894,3958,0,1,120000000,montrealCryptXXX
158KGsVMPru6XPtU5ATTRm54VfTKfeZo7c,2016,150,144,0.216640275,5941,0,2,120000000,montrealCryptXXX
158KGsVMPru6XPtU5ATTRm54VfTKfeZo7c,2016,134,22,0.0078125,1,0,2,120000000,montrealCryptXXX
158KGsVMPru6XPtU5ATTRm54VfTKfeZo7c,2016,153,4,0.5,1,0,2,120000000,montrealCryptXXX
15AAUonwQ8unq7DmtqEzd2txsNdgmVbPSy,2016,140,144,0.001038244,1408,0,1,121000000,montrealCryptXXX
15CgPvNddhzXmcr6Br7myw8w2ofj8nDkgx,2016,134,20,0.000488281,1,0,2,120000000,montrealCryptXXX
15CgPvNddhzXmcr6Br7myw8w2ofj8nDkgx,2016,138,2,0.5,1,0,2,120000000,montrealCryptXXX
15CgPvNddhzXmcr6Br7myw8w2ofj8nDkgx,2016,160,32,0.000244141,1,0,2,120000000,montrealCryptXXX
15CgPvNddhzXmcr6Br7myw8w2ofj8nDkgx,2016,156,26,0.000244141,1,0,2,120000000,montrealCryptXXX
15cSt8Lf4pKjMqixVNNXVedKS33hxrF4wh,2016,197,6,2.25,6,0,1,120000000,montrealCryptXXX
15DF8fZ1MtmeT5adc1qfDgot3pKridCwwb,2016,139,2,0.5,2,0,4,240000000,montrealCryptXXX
15DF8fZ1MtmeT5adc1qfDgot3pKridCwwb,2016,155,0,1,1,0,2,120000000,montrealCryptXXX
15DF8fZ1MtmeT5adc1qfDgot3pKridCwwb,2016,141,144,0.003551713,818,0,2,120000000,montrealCryptXXX
15DF8fZ1MtmeT5adc1qfDgot3pKridCwwb,2016,175,8,0.0625,1,0,1,240000000,montrealCryptXXX
15DF8fZ1MtmeT5adc1qfDgot3pKridCwwb,2016,154,144,1.092016298,3933,1,4,360000000,montrealCryptXXX
15DF8fZ1MtmeT5adc1qfDgot3pKridCwwb,2016,151,0,0.5,1,0,2,120000000,montrealCryptXXX
15E4ZfnkcMg2c5CiuDCaihrjbm1D2YHfWM,2016,266,0,0.5,1,0,2,120000000,montrealCryptXXX
15EHJmrtoNJDWcXnzeoHDZA1G3jGKTDu2C,2016,182,2,1,1,0,1,120000000,montrealCryptXXX
15EHJmrtoNJDWcXnzeoHDZA1G3jGKTDu2C,2016,175,144,0.447422399,2167,0,1,120000000,montrealCryptXXX
15ESEwgwo4ZSUMaeyqqUwAUxozcjbopux2,2016,154,34,1.53E-05,2,0,2,120000000,montrealCryptXXX
15ESEwgwo4ZSUMaeyqqUwAUxozcjbopux2,2016,182,2,0.25,1,0,2,120000000,montrealCryptXXX
15ESEwgwo4ZSUMaeyqqUwAUxozcjbopux2,2016,162,30,0.0078125,1,0,1,120000000,montrealCryptXXX
15ESEwgwo4ZSUMaeyqqUwAUxozcjbopux2,2016,148,0,0.5,1,0,2,120000000,montrealCryptXXX
15ESEwgwo4ZSUMaeyqqUwAUxozcjbopux2,2016,146,144,0.00035297,5163,0,1,120000000,montrealCryptXXX
15ESEwgwo4ZSUMaeyqqUwAUxozcjbopux2,2016,147,52,9.54E-07,1,0,2,120000000,montrealCryptXXX
15eYahwFr8ttHSzeJeP4UiNsesV27EYTpX,2016,156,2,0.012345679,1,0,2,120000000,montrealCryptXXX
15f2DiSPLEpWMnZgLgBq6w7rwL9UFsVU61,2016,161,144,0.194802443,4222,2411,2,122000000,montrealCryptXXX
15FdF3Jm3NXCav5ah87v8vtMbNywjmG7o7,2016,155,110,1.354166727,10,0,2,40947197,montrealCryptXXX
15FP92j1dDewYLHQdhwjevnyR5zPgepFVH,2016,173,144,0.033389771,2410,0,2,120000000,montrealCryptXXX
15FP92j1dDewYLHQdhwjevnyR5zPgepFVH,2016,155,16,0.000651042,1,0,2,120000000,montrealCryptXXX
15FP92j1dDewYLHQdhwjevnyR5zPgepFVH,2016,159,24,0.067326472,5,0,2,120000000,montrealCryptXXX
15GD5Zo7fEdCmA1xRghyapFyQn2fA53EWK,2016,153,2,1,1,0,2,120000000,montrealCryptXXX
15GD5Zo7fEdCmA1xRghyapFyQn2fA53EWK,2016,158,0,0.5,1,0,2,120000000,montrealCryptXXX
15ggpJZS8ggN6SdtftTKJXyqxi9wjzaGVd,2016,187,72,1.19E-06,2,0,2,120000000,montrealCryptXXX
15H8BTPsMugWdu9eFfP85EXnk7EtXPCEwc,2016,160,24,0.001953125,1,0,2,120000000,montrealCryptXXX
15H8BTPsMugWdu9eFfP85EXnk7EtXPCEwc,2016,161,40,6.10E-05,1,0,2,120000000,montrealCryptXXX
15H8BTPsMugWdu9eFfP85EXnk7EtXPCEwc,2016,197,26,0.000976563,1,0,2,120000000,montrealCryptXXX
15heh5D51CTwZAzPfDj7pt9AGLg5kyRyRa,2016,141,144,0.012329298,3696,0,2,119988432,montrealCryptXXX
15heh5D51CTwZAzPfDj7pt9AGLg5kyRyRa,2016,157,4,0.25,1,0,2,120000000,montrealCryptXXX
15hxwEkmEZrN8DfJ5zZFwPRrXKEttCgExy,2016,134,0,0.5,1,0,2,120000000,montrealCryptXXX
15hxwEkmEZrN8DfJ5zZFwPRrXKEttCgExy,2016,139,0,0.5,1,0,2,240000000,montrealCryptXXX
15hxwEkmEZrN8DfJ5zZFwPRrXKEttCgExy,2016,138,22,0.00390625,1,0,2,120000000,montrealCryptXXX
15HZpy1BrbfvXdvJPgbvVw6VRWkcrTL449,2016,147,42,1.53E-05,1,0,2,120000000,montrealCryptXXX
15HZpy1BrbfvXdvJPgbvVw6VRWkcrTL449,2016,146,16,0.03125,1,0,2,240000000,montrealCryptXXX
15J9nZpicsKLy7G7LSgpgdxVChpX94y8ko,2016,158,12,0.5,1,0,2,120000000,montrealCryptXXX
15j9wEd7WtKqtxQg2Ex5NFEf5ufNiMd7ch,2016,159,20,0.25,1,0,2,120000000,montrealCryptXXX
15Jh118gspxstJaw28bWFTvtoBoi7Z8ykX,2016,245,144,0.05559252,2578,0,2,119795712,montrealCryptXXX
15Jh118gspxstJaw28bWFTvtoBoi7Z8ykX,2016,235,6,0.176470588,7,0,1,120000000,montrealCryptXXX
15Jh118gspxstJaw28bWFTvtoBoi7Z8ykX,2016,238,14,1.03125,2,0,2,240000000,montrealCryptXXX
15jZUq1ZL4W3eGaLcE3yJNWZF2E9FrHUzT,2016,166,144,0.004972602,5445,0,2,120000000,montrealCryptXXX
15jZUq1ZL4W3eGaLcE3yJNWZF2E9FrHUzT,2016,160,144,1.28087894,3002,0,4,240000000,montrealCryptXXX
15kEXBJBcyYhhBExJ7nQC1YMJDE3SZFspA,2016,133,144,0.676094443,5674,3159,2,119913634,montrealCryptXXX
15KTmjqPU5NbEz1bHhbMgkPHognLXUDtFq,2016,159,4,0.125,1,0,1,120800000,montrealCryptXXX
15m1aNdPAVLbBZX6WLToB5sBKz9NJUExKj,2016,155,40,0.000361825,3,0,5,360000000,montrealCryptXXX
15m1aNdPAVLbBZX6WLToB5sBKz9NJUExKj,2016,162,2,0.083333333,1,0,1,120000000,montrealCryptXXX
15m1aNdPAVLbBZX6WLToB5sBKz9NJUExKj,2016,165,60,9.54E-07,1,0,2,120000000,montrealCryptXXX
15Mz5gAFDRvn16HJGAUCBcJdwHE4KKxh2r,2016,148,4,0.25,1,0,2,120950000,montrealCryptXXX
15nFeUaX9dnj7yGvRGvm95VUf6UQhdhyBA,2016,155,2,1,1,0,2,120000000,montrealCryptXXX
15nFeUaX9dnj7yGvRGvm95VUf6UQhdhyBA,2016,180,144,0.006810513,3240,0,1,240000000,montrealCryptXXX
15opQ5JdqpBckr7ajHsVkUQB11MJnuKqXS,2016,166,2,0.333333333,1,0,2,120000000,montrealCryptXXX
15PGUuapwTRhPTVcCTaNDX3bYgjNDdKoTk,2016,158,0,0.5,1,0,2,120000000,montrealCryptXXX
15PGUuapwTRhPTVcCTaNDX3bYgjNDdKoTk,2016,163,0,0.5,1,0,2,120000000,montrealCryptXXX
15PGUuapwTRhPTVcCTaNDX3bYgjNDdKoTk,2016,155,20,0.00390625,1,0,2,120000000,montrealCryptXXX
15RkYwCkLdhsKxBkYodHk9xTKg4mfwV5dZ,2016,136,6,0.6,6,0,1,120000000,montrealCryptXXX
15RkYwCkLdhsKxBkYodHk9xTKg4mfwV5dZ,2016,151,144,0.023018281,4412,0,1,120000000,montrealCryptXXX
15RkYwCkLdhsKxBkYodHk9xTKg4mfwV5dZ,2016,147,78,0.023463625,22,0,2,120000000,montrealCryptXXX
15rpATUtK3huuXarXtuDABUgeTf3Ex7ota,2016,138,2,0.5,1,0,2,120000000,montrealCryptXXX
15rrUG2CZ51JhupZ4EAtK6atuSU2SFQWeb,2016,197,6,0.5,1,0,2,120600000,montrealCryptXXX
15rwLLfWXxeii48ENGXCpj95Ny3cEC7n9b,2016,167,144,0.006033095,1836,0,2,120000000,montrealCryptXXX
15rXs5WzsKPmhtGVbPbQPEZuLWJkwMKqvB,2016,138,144,0.355078074,4347,0,1,120000000,montrealCryptXXX
15sYdYv2VnM7wHnvRaigv1sFzQKKnMqKBF,2016,158,144,0.000921165,2961,0,2,120000000,montrealCryptXXX
15tvxCYQCtggKv2zeFCzDmgSTx17pxeYvc,2016,147,72,0.001953125,1,0,2,119645690,montrealCryptXXX
15UTMYjcQDLpELJhNCoM4GP5RmHGM66DyW,2016,192,144,0.251077665,2386,0,2,120000000,montrealCryptXXX
15vhhy6ZxWZJ5T3UPgTjUyWRezLj8JcySw,2016,156,22,0.0078125,1,0,2,120000000,montrealCryptXXX
15vhhy6ZxWZJ5T3UPgTjUyWRezLj8JcySw,2016,141,144,0.162887593,650,0,2,120000000,montrealCryptXXX
15vhhy6ZxWZJ5T3UPgTjUyWRezLj8JcySw,2016,149,4,0.25,1,0,2,120000000,montrealCryptXXX
